T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN,date,studyName
5.66,15.45,0.08,0.0,55.98,1.88,13.16,2024-01-30,23FTC_DTD
6.14,16.2,0.31,0.0,41.19,2.98,12.94,2024-01-31,23FTC_DTD
6.99,15.03,2.07,0.0,44.92,2.19,12.76,2024-02-01,23FTC_DTD
2.65,7.38,0.05,2.56,73.22,1.67,9.83,2024-02-02,23FTC_DTD
0.25,3.08,-2.17,13.93,92.62,1.42,10.39,2024-02-03,23FTC_DTD
-1.07,6.33,-5.84,0.38,62.92,1.97,12.09,2024-02-04,23FTC_DTD
1.4,10.74,-4.65,0.3,57.03,1.68,13.44,2024-02-05,23FTC_DTD
3.6,9.11,-0.37,0.09,60.1,1.53,10.32,2024-02-06,23FTC_DTD
3.68,11.03,-1.19,0.27,52.63,3.3,9.0,2024-02-07,23FTC_DTD
1.4,6.85,-1.86,0.72,52.65,3.45,10.36,2024-02-08,23FTC_DTD
-0.07,4.38,-2.83,1.66,57.42,1.09,10.48,2024-02-09,23FTC_DTD
-3.39,0.08,-6.96,4.5,69.29,3.15,9.29,2024-02-10,23FTC_DTD
-3.39,3.89,-8.65,0.06,52.07,2.45,14.91,2024-02-11,23FTC_DTD
0.73,8.89,-4.75,0.17,52.49,3.1,11.82,2024-02-12,23FTC_DTD
1.58,9.16,-3.41,0.04,46.84,2.0,13.88,2024-02-13,23FTC_DTD
1.7,8.54,-3.19,0.49,54.29,2.46,9.33,2024-02-14,23FTC_DTD
0.49,9.86,-4.76,0.66,67.78,1.57,10.7,2024-02-15,23FTC_DTD
-4.05,2.52,-8.44,2.05,70.08,2.5,7.58,2024-02-16,23FTC_DTD
-3.72,4.3,-9.59,0.31,52.37,1.95,16.75,2024-02-17,23FTC_DTD
1.19,9.65,-4.96,0.4,42.37,2.97,10.95,2024-02-18,23FTC_DTD
3.64,12.13,-1.09,0.21,48.4,3.48,15.75,2024-02-19,23FTC_DTD
5.81,14.61,0.12,0.62,58.11,2.82,12.83,2024-02-20,23FTC_DTD
5.72,14.62,0.98,0.4,56.42,2.28,12.28,2024-02-21,23FTC_DTD
1.58,5.66,-1.59,1.61,65.21,2.27,10.62,2024-02-22,23FTC_DTD
1.13,8.75,-3.25,0.12,49.23,4.42,16.38,2024-02-23,23FTC_DTD
3.74,12.39,-2.81,0.0,41.02,5.24,17.19,2024-02-24,23FTC_DTD
6.36,13.69,1.81,0.0,35.0,5.53,17.35,2024-02-25,23FTC_DTD
7.07,13.47,2.57,0.06,43.04,5.47,14.62,2024-02-26,23FTC_DTD
-1.11,3.23,-6.79,1.49,48.51,4.37,11.86,2024-02-27,23FTC_DTD
0.05,9.97,-7.57,0.26,40.37,3.11,18.08,2024-02-28,23FTC_DTD
4.25,14.59,-2.1,0.04,45.2,3.24,18.4,2024-02-29,23FTC_DTD
6.77,15.61,-0.12,0.03,43.22,3.14,18.38,2024-03-01,23FTC_DTD
7.41,16.38,0.41,1.04,43.74,3.5,16.94,2024-03-02,23FTC_DTD
1.94,8.81,-4.9,1.9,43.86,4.47,9.43,2024-03-03,23FTC_DTD
-0.34,8.13,-7.17,1.2,50.49,2.21,10.35,2024-03-04,23FTC_DTD
-0.38,7.16,-6.79,0.49,51.81,2.15,14.93,2024-03-05,23FTC_DTD
4.82,12.7,-1.48,0.05,48.31,2.14,17.11,2024-03-06,23FTC_DTD
0.56,5.83,-4.19,2.03,79.23,2.4,10.35,2024-03-07,23FTC_DTD
-2.75,3.06,-5.87,1.98,71.53,2.17,11.65,2024-03-08,23FTC_DTD
1.65,11.24,-5.74,0.06,43.34,2.43,21.34,2024-03-09,23FTC_DTD
5.49,15.77,-1.7,0.06,38.93,4.0,20.82,2024-03-10,23FTC_DTD
6.78,14.78,0.44,0.06,39.79,2.48,17.82,2024-03-11,23FTC_DTD
7.15,14.29,0.64,0.58,55.12,2.25,15.54,2024-03-12,23FTC_DTD
4.31,9.28,0.03,9.15,76.2,2.05,10.55,2024-03-13,23FTC_DTD
-0.6,1.87,-3.17,17.37,89.4,4.27,9.52,2024-03-14,23FTC_DTD
-0.56,6.11,-5.6,1.44,83.44,2.29,18.89,2024-03-15,23FTC_DTD
2.45,10.15,-3.62,0.11,60.46,2.51,20.9,2024-03-16,23FTC_DTD
2.85,10.07,-3.17,0.01,56.88,2.28,16.32,2024-03-17,23FTC_DTD
6.35,16.02,-2.04,0.0,49.52,2.7,22.53,2024-03-18,23FTC_DTD
8.79,17.06,1.44,0.0,42.61,2.07,22.38,2024-03-19,23FTC_DTD
7.15,15.87,-0.47,0.0,45.51,1.6,22.52,2024-03-20,23FTC_DTD
9.19,17.54,1.78,0.02,42.54,3.6,22.23,2024-03-21,23FTC_DTD
7.27,15.58,-0.68,0.02,51.88,0.78,22.6,2024-03-22,23FTC_DTD
8.09,17.27,1.41,0.03,54.73,1.59,18.2,2024-03-23,23FTC_DTD
4.3,13.74,-5.57,4.45,61.18,3.74,17.73,2024-03-24,23FTC_DTD
-2.98,2.54,-6.75,1.09,51.97,4.13,19.83,2024-03-25,23FTC_DTD
-1.05,4.42,-7.03,0.51,58.24,1.18,21.09,2024-03-26,23FTC_DTD
2.39,9.64,-3.98,0.23,50.04,2.98,22.54,2024-03-27,23FTC_DTD
6.58,15.32,-1.78,0.17,44.65,1.95,20.83,2024-03-28,23FTC_DTD
4.87,10.42,0.71,2.43,60.43,1.96,14.07,2024-03-29,23FTC_DTD
7.01,15.22,-0.94,1.23,62.87,1.54,17.57,2024-03-30,23FTC_DTD
6.84,16.12,-0.8,1.99,64.38,2.09,21.83,2024-03-31,23FTC_DTD
4.53,11.51,-0.95,1.91,59.91,2.46,17.96,2024-04-01,23FTC_DTD
6.04,14.42,-1.43,0.06,44.98,5.02,25.68,2024-04-02,23FTC_DTD
10.68,19.73,3.17,0.06,39.47,4.42,24.26,2024-04-03,23FTC_DTD
12.99,22.02,4.29,0.0,32.03,1.55,24.72,2024-04-04,23FTC_DTD
13.66,22.74,6.06,0.1,32.25,3.26,23.66,2024-04-05,23FTC_DTD
4.78,9.64,1.62,0.89,45.03,8.82,11.05,2024-04-06,23FTC_DTD
4.35,10.6,-1.22,0.24,39.37,7.03,23.28,2024-04-07,23FTC_DTD
4.47,12.29,-3.9,0.01,42.23,2.76,26.48,2024-04-08,23FTC_DTD
6.75,15.32,-2.05,0.17,42.19,2.3,25.96,2024-04-09,23FTC_DTD
6.84,13.06,0.1,0.73,50.39,2.88,19.35,2024-04-10,23FTC_DTD
7.14,16.91,-3.33,0.0,44.5,0.91,26.67,2024-04-11,23FTC_DTD
13.75,23.76,2.86,0.0,30.47,1.82,26.66,2024-04-12,23FTC_DTD
16.65,24.6,8.98,0.0,34.13,2.56,22.63,2024-04-13,23FTC_DTD
16.83,26.18,8.47,0.0,30.18,2.9,26.49,2024-04-14,23FTC_DTD
13.37,23.66,6.76,2.68,36.08,3.2,18.1,2024-04-15,23FTC_DTD
10.95,18.38,5.5,3.43,48.67,6.11,19.84,2024-04-16,23FTC_DTD
11.59,22.01,1.02,1.04,48.67,3.22,15.72,2024-04-17,23FTC_DTD
2.6,8.97,-2.85,0.9,58.55,3.25,8.36,2024-04-18,23FTC_DTD
2.79,9.92,-2.46,3.77,66.7,2.64,10.11,2024-04-19,23FTC_DTD
1.89,9.86,-3.53,3.73,68.07,2.45,13.44,2024-04-20,23FTC_DTD
7.13,18.16,-4.36,0.02,51.58,1.31,27.07,2024-04-21,23FTC_DTD
14.72,23.75,6.17,0.04,38.39,3.81,20.38,2024-04-22,23FTC_DTD
10.47,18.31,2.75,0.47,40.5,2.87,21.12,2024-04-23,23FTC_DTD
13.77,22.81,3.31,0.15,52.74,1.12,20.43,2024-04-24,23FTC_DTD
13.21,21.8,5.2,1.83,48.24,3.07,15.13,2024-04-25,23FTC_DTD
11.46,19.13,4.06,10.1,56.16,3.33,19.36,2024-04-26,23FTC_DTD
4.56,6.78,1.9,14.85,82.31,3.15,8.73,2024-04-27,23FTC_DTD
7.78,16.36,-0.34,1.74,61.62,2.56,17.74,2024-04-28,23FTC_DTD
10.9,19.54,1.96,0.41,47.61,2.14,19.87,2024-04-29,23FTC_DTD
12.06,19.92,4.67,0.32,44.07,3.48,23.5,2024-04-30,23FTC_DTD
10.1,19.96,3.31,1.66,52.01,2.72,15.61,2024-05-01,23FTC_DTD
8.67,16.84,-1.35,0.03,35.82,2.18,23.48,2024-05-02,23FTC_DTD
10.15,21.77,2.03,0.22,49.56,3.16,17.94,2024-05-03,23FTC_DTD
8.58,18.08,-1.01,0.0,54.23,2.81,28.78,2024-05-04,23FTC_DTD
14.09,23.53,3.39,0.21,46.45,2.84,22.57,2024-05-05,23FTC_DTD
8.73,11.32,5.2,1.18,40.32,6.1,11.92,2024-05-06,23FTC_DTD
7.82,14.22,2.31,0.96,37.25,5.9,21.95,2024-05-07,23FTC_DTD
7.35,14.16,0.37,0.22,38.76,4.1,21.99,2024-05-08,23FTC_DTD
6.58,11.73,2.54,1.33,61.39,2.88,16.65,2024-05-09,23FTC_DTD
9.26,16.28,3.44,0.23,60.3,0.99,16.55,2024-05-10,23FTC_DTD
11.09,17.29,2.45,0.61,51.82,1.44,19.58,2024-05-11,23FTC_DTD
13.98,21.48,7.82,2.29,46.41,3.89,21.3,2024-05-12,23FTC_DTD
15.89,23.84,7.06,0.51,41.65,2.15,22.36,2024-05-13,23FTC_DTD
16.35,25.79,9.34,1.08,42.68,3.34,21.59,2024-05-14,23FTC_DTD
12.1,18.23,5.72,0.89,58.21,1.43,18.59,2024-05-15,23FTC_DTD
15.84,24.29,5.74,0.0,41.69,1.68,27.1,2024-05-16,23FTC_DTD
19.2,27.98,10.47,0.0,33.12,3.42,28.07,2024-05-17,23FTC_DTD
16.62,25.7,5.95,0.0,38.51,2.42,27.71,2024-05-18,23FTC_DTD
17.03,24.93,10.89,0.68,47.83,2.58,19.84,2024-05-19,23FTC_DTD
12.52,20.04,6.4,2.87,60.79,3.04,23.16,2024-05-20,23FTC_DTD
10.06,16.61,4.17,1.92,48.94,2.83,18.44,2024-05-21,23FTC_DTD
12.05,21.64,1.11,0.04,32.15,2.29,25.18,2024-05-22,23FTC_DTD
15.36,25.95,5.69,0.27,31.08,3.69,23.37,2024-05-23,23FTC_DTD
13.46,22.56,2.41,0.0,31.08,2.11,30.72,2024-05-24,23FTC_DTD
14.5,22.58,7.33,1.58,43.42,1.72,16.84,2024-05-25,23FTC_DTD
14.8,22.04,7.36,0.22,42.16,4.14,24.54,2024-05-26,23FTC_DTD
17.41,26.64,7.48,0.0,35.38,1.76,29.8,2024-05-27,23FTC_DTD
17.39,26.15,7.89,0.43,40.04,2.19,28.65,2024-05-28,23FTC_DTD
20.1,30.31,10.2,0.09,40.65,1.01,19.68,2024-05-29,23FTC_DTD
18.96,27.75,11.08,1.8,41.58,2.88,28.53,2024-05-30,23FTC_DTD
16.84,25.94,10.12,1.23,53.61,1.82,29.04,2024-05-31,23FTC_DTD
19.73,29.2,9.13,0.33,38.4,1.1,25.1,2024-06-01,23FTC_DTD
20.78,31.08,11.25,0.09,38.59,1.24,22.75,2024-06-02,23FTC_DTD
20.75,30.21,11.97,0.44,42.81,2.41,20.71,2024-06-03,23FTC_DTD
20.73,28.14,13.78,0.11,39.59,3.38,26.49,2024-06-04,23FTC_DTD
22.9,32.42,12.24,0.0,31.29,4.49,32.0,2024-06-05,23FTC_DTD
22.5,31.72,13.18,0.02,35.43,2.38,32.18,2024-06-06,23FTC_DTD
24.82,34.98,15.83,0.49,31.56,3.13,26.97,2024-06-07,23FTC_DTD
20.79,27.19,14.51,3.48,51.23,1.52,19.18,2024-06-08,23FTC_DTD
20.88,28.8,12.51,1.47,57.28,2.93,23.87,2024-06-09,23FTC_DTD
21.53,29.2,14.06,1.05,55.54,1.91,21.63,2024-06-10,23FTC_DTD
22.71,32.49,13.13,0.36,43.85,1.28,31.25,2024-06-11,23FTC_DTD
26.11,35.34,16.44,0.07,26.82,3.34,27.7,2024-06-12,23FTC_DTD
26.61,36.83,18.01,0.32,28.91,2.57,28.33,2024-06-13,23FTC_DTD
22.04,28.33,15.58,2.21,47.03,1.49,16.64,2024-06-14,23FTC_DTD
24.41,33.35,14.26,0.33,34.1,2.76,23.81,2024-06-15,23FTC_DTD
23.73,32.69,15.25,0.02,33.15,2.51,29.63,2024-06-16,23FTC_DTD
23.1,34.31,12.87,0.04,38.37,2.29,30.65,2024-06-17,23FTC_DTD
17.99,24.3,10.74,0.11,31.6,3.96,26.8,2024-06-18,23FTC_DTD
17.24,23.16,10.4,1.04,45.47,4.18,20.2,2024-06-19,23FTC_DTD
23.13,34.11,12.04,0.99,50.57,1.36,24.17,2024-06-20,23FTC_DTD
22.09,30.43,15.69,3.13,49.36,1.62,27.11,2024-06-21,23FTC_DTD
23.93,33.33,13.78,0.45,35.69,2.41,24.23,2024-06-22,23FTC_DTD
27.81,36.22,17.17,0.41,28.67,2.0,26.59,2024-06-23,23FTC_DTD
27.56,35.95,19.37,0.11,30.06,2.05,22.89,2024-06-24,23FTC_DTD
28.04,37.16,19.16,0.15,26.36,3.16,27.91,2024-06-25,23FTC_DTD
24.56,33.02,17.3,2.55,42.67,2.67,23.71,2024-06-26,23FTC_DTD
24.37,31.5,17.34,0.58,47.78,2.59,19.76,2024-06-27,23FTC_DTD
24.7,33.96,16.75,1.46,38.47,3.8,23.46,2024-06-28,23FTC_DTD
21.34,29.46,12.47,0.86,39.74,3.03,28.99,2024-06-29,23FTC_DTD
25.13,32.92,16.17,0.13,46.98,1.63,25.03,2024-06-30,23FTC_DTD
25.65,33.71,19.51,3.08,42.27,2.5,15.76,2024-07-01,23FTC_DTD
17.17,27.27,8.36,0.04,24.98,1.43,21.28,2023-09-25,23GRY_DTD
17.38,27.91,8.33,0.0,29.98,1.75,20.98,2023-09-26,23GRY_DTD
19.18,29.66,10.04,0.0,29.1,1.73,20.7,2023-09-27,23GRY_DTD
19.73,29.17,12.6,0.0,29.75,2.76,19.91,2023-09-28,23GRY_DTD
17.69,27.22,9.67,0.01,30.58,2.57,19.39,2023-09-29,23GRY_DTD
18.94,29.76,8.97,0.09,33.74,1.76,18.48,2023-09-30,23GRY_DTD
19.55,28.4,11.09,0.04,39.1,2.9,19.03,2023-10-01,23GRY_DTD
16.46,25.93,7.92,2.54,47.51,2.92,16.87,2023-10-02,23GRY_DTD
12.04,19.07,5.87,0.11,49.22,2.8,15.72,2023-10-03,23GRY_DTD
12.46,20.41,6.32,0.16,46.83,1.56,17.86,2023-10-04,23GRY_DTD
12.3,20.29,6.19,0.0,45.27,1.68,17.84,2023-10-05,23GRY_DTD
8.85,15.59,4.39,0.0,53.91,2.08,11.34,2023-10-06,23GRY_DTD
12.61,23.06,3.49,0.0,38.46,1.39,19.11,2023-10-07,23GRY_DTD
14.72,24.76,6.58,0.0,32.83,1.72,19.07,2023-10-08,23GRY_DTD
15.52,26.19,6.59,0.02,30.54,1.28,18.53,2023-10-09,23GRY_DTD
16.38,25.54,8.62,0.01,27.14,1.71,17.43,2023-10-10,23GRY_DTD
13.53,20.29,8.25,2.92,51.08,1.39,11.25,2023-10-11,23GRY_DTD
7.26,11.85,2.82,2.39,65.18,4.1,10.06,2023-10-12,23GRY_DTD
4.93,12.65,-0.09,0.19,52.32,4.07,15.62,2023-10-13,23GRY_DTD
5.7,15.43,-1.82,0.1,53.6,0.84,16.26,2023-10-14,23GRY_DTD
10.26,19.97,2.56,0.05,43.63,2.4,17.26,2023-10-15,23GRY_DTD
13.89,23.8,6.03,0.01,38.62,1.31,16.85,2023-10-16,23GRY_DTD
16.62,27.67,9.0,0.07,34.28,3.18,15.81,2023-10-17,23GRY_DTD
13.53,23.3,6.08,0.07,43.27,2.67,14.68,2023-10-18,23GRY_DTD
15.72,25.89,9.35,0.01,36.45,3.04,16.59,2023-10-19,23GRY_DTD
17.45,27.84,10.71,0.04,29.34,2.58,16.13,2023-10-20,23GRY_DTD
15.51,24.6,8.16,0.09,34.7,2.02,15.32,2023-10-21,23GRY_DTD
14.42,24.18,6.15,0.04,39.0,1.29,15.31,2023-10-22,23GRY_DTD
15.05,25.13,7.81,0.02,34.65,1.57,15.05,2023-10-23,23GRY_DTD
12.2,20.9,6.18,0.06,46.91,2.05,13.19,2023-10-24,23GRY_DTD
11.33,21.64,3.88,0.02,49.11,1.06,10.64,2023-10-25,23GRY_DTD
7.22,14.48,-0.54,0.26,58.39,1.23,5.42,2023-10-26,23GRY_DTD
1.58,10.76,-5.55,0.22,67.22,1.85,11.43,2023-10-27,23GRY_DTD
-2.57,-0.11,-6.41,6.36,74.53,2.73,3.32,2023-10-28,23GRY_DTD
-4.58,1.36,-8.92,2.86,62.09,1.96,9.13,2023-10-29,23GRY_DTD
-1.9,7.64,-9.0,0.0,44.76,2.48,14.83,2023-10-30,23GRY_DTD
1.98,11.35,-5.68,0.58,44.39,1.66,14.32,2023-10-31,23GRY_DTD
6.37,15.37,0.41,0.07,40.06,2.7,10.5,2023-11-01,23GRY_DTD
9.01,17.98,2.03,0.04,36.79,3.69,12.76,2023-11-02,23GRY_DTD
11.32,18.78,5.57,0.14,44.98,2.39,11.47,2023-11-03,23GRY_DTD
9.07,18.49,2.03,0.05,50.63,1.61,13.29,2023-11-04,23GRY_DTD
11.81,21.95,6.23,0.0,36.51,2.61,10.02,2023-11-05,23GRY_DTD
11.12,21.09,4.44,0.0,35.04,1.05,11.13,2023-11-06,23GRY_DTD
9.99,21.16,2.9,0.14,41.44,2.13,12.31,2023-11-07,23GRY_DTD
2.89,5.73,-1.07,1.24,61.12,2.77,6.84,2023-11-08,23GRY_DTD
1.27,9.12,-3.65,0.02,41.9,2.01,13.35,2023-11-09,23GRY_DTD
2.72,11.89,-3.88,0.08,31.42,1.86,12.72,2023-11-10,23GRY_DTD
4.69,15.01,-1.98,0.08,30.36,3.07,12.09,2023-11-11,23GRY_DTD
6.59,16.49,1.08,0.04,33.58,2.61,12.55,2023-11-12,23GRY_DTD
7.54,17.9,1.12,0.01,30.75,1.72,11.84,2023-11-13,23GRY_DTD
9.6,18.99,4.49,0.06,34.26,2.92,11.47,2023-11-14,23GRY_DTD
8.75,17.5,2.85,0.0,38.42,1.9,8.89,2023-11-15,23GRY_DTD
9.59,18.69,2.44,0.77,56.28,3.01,7.49,2023-11-16,23GRY_DTD
6.85,16.9,0.27,0.05,54.92,1.63,11.83,2023-11-17,23GRY_DTD
7.38,16.48,0.53,0.42,51.64,1.83,9.47,2023-11-18,23GRY_DTD
6.34,13.21,1.44,0.36,57.8,2.87,7.93,2023-11-19,23GRY_DTD
3.36,7.65,-1.91,0.79,60.84,5.21,5.45,2023-11-20,23GRY_DTD
3.66,13.01,-3.15,0.07,48.31,2.43,11.56,2023-11-21,23GRY_DTD
8.24,19.43,2.81,0.0,35.71,3.31,10.55,2023-11-22,23GRY_DTD
-0.5,2.34,-6.06,2.47,68.02,3.15,3.28,2023-11-23,23GRY_DTD
-7.64,-6.48,-8.99,2.85,76.71,3.57,2.11,2023-11-24,23GRY_DTD
-6.31,-1.38,-8.44,1.31,65.09,2.93,5.13,2023-11-25,23GRY_DTD
-4.04,4.01,-7.81,0.32,54.01,2.38,9.56,2023-11-26,23GRY_DTD
-2.2,5.45,-7.56,0.68,51.1,2.73,10.76,2023-11-27,23GRY_DTD
1.37,10.05,-2.42,0.03,40.33,3.48,10.73,2023-11-28,23GRY_DTD
2.73,11.45,-1.1,0.0,33.01,2.06,9.85,2023-11-29,23GRY_DTD
-1.87,1.81,-4.33,0.11,54.94,1.81,8.07,2023-11-30,23GRY_DTD
-1.86,3.4,-5.76,0.35,63.79,1.06,6.57,2023-12-01,23GRY_DTD
-1.14,2.9,-3.48,0.51,48.48,4.51,8.54,2023-12-02,23GRY_DTD
0.39,3.67,-1.9,2.37,48.06,4.49,9.0,2023-12-03,23GRY_DTD
4.0,10.41,0.14,0.48,64.37,4.49,8.59,2023-12-04,23GRY_DTD
4.49,13.46,-0.8,0.05,61.94,4.07,8.96,2023-12-05,23GRY_DTD
6.49,16.59,1.97,0.01,43.96,3.64,9.85,2023-12-06,23GRY_DTD
5.43,12.94,-0.24,0.33,45.52,5.24,9.44,2023-12-07,23GRY_DTD
-0.12,5.19,-3.51,1.9,52.98,2.03,4.7,2023-12-08,23GRY_DTD
-3.33,0.82,-6.38,0.3,55.05,3.55,6.07,2023-12-09,23GRY_DTD
0.12,6.95,-6.2,0.09,45.87,5.77,6.27,2023-12-10,23GRY_DTD
1.36,9.13,-2.64,0.45,59.18,1.65,9.12,2023-12-11,23GRY_DTD
-2.6,0.14,-3.92,0.38,82.41,1.53,3.26,2023-12-12,23GRY_DTD
-1.3,2.63,-3.58,0.52,79.48,1.51,6.83,2023-12-13,23GRY_DTD
-0.25,4.7,-2.92,0.29,76.21,1.46,4.85,2023-12-14,23GRY_DTD
1.09,8.19,-2.0,0.01,51.06,4.23,8.01,2023-12-15,23GRY_DTD
3.21,12.41,-1.39,0.0,43.49,4.62,9.16,2023-12-16,23GRY_DTD
3.46,12.81,-1.8,0.0,43.07,2.94,9.35,2023-12-17,23GRY_DTD
3.49,12.99,-2.79,0.0,40.76,2.07,8.36,2023-12-18,23GRY_DTD
6.53,15.31,2.13,0.01,39.34,3.29,8.2,2023-12-19,23GRY_DTD
6.35,13.19,2.99,0.01,47.56,1.85,6.4,2023-12-20,23GRY_DTD
6.1,14.3,0.63,0.0,54.08,2.37,8.52,2023-12-21,23GRY_DTD
4.97,13.64,-0.04,0.0,52.25,1.96,6.76,2023-12-22,23GRY_DTD
4.26,11.87,-0.91,1.69,60.84,2.44,3.68,2023-12-23,23GRY_DTD
-3.42,-0.78,-6.34,0.77,51.67,4.69,6.63,2023-12-24,23GRY_DTD
-4.78,-1.99,-7.93,0.11,41.59,4.78,5.95,2023-12-25,23GRY_DTD
-1.17,3.32,-5.18,1.25,47.19,8.74,4.53,2023-12-26,23GRY_DTD
-0.45,5.66,-4.22,0.04,53.82,4.43,8.7,2023-12-27,23GRY_DTD
0.06,7.79,-4.13,0.05,42.86,3.2,9.72,2023-12-28,23GRY_DTD
2.23,10.66,-1.61,0.02,33.32,2.48,9.56,2023-12-29,23GRY_DTD
2.87,12.04,-1.24,0.04,43.37,1.97,9.56,2023-12-30,23GRY_DTD
-0.31,3.51,-2.24,0.0,64.57,0.7,7.27,2023-12-31,23GRY_DTD
2.46,9.23,-1.22,0.0,56.35,1.67,8.6,2024-01-01,23GRY_DTD
1.37,8.09,-2.36,0.0,50.34,1.06,9.28,2024-01-02,23GRY_DTD
-0.43,6.32,-3.52,0.0,55.82,2.31,9.31,2024-01-03,23GRY_DTD
-1.75,3.51,-3.93,0.13,65.04,1.37,3.65,2024-01-04,23GRY_DTD
-1.24,3.01,-3.82,0.3,55.15,2.69,6.73,2024-01-05,23GRY_DTD
-3.3,1.79,-6.68,0.13,50.01,2.65,9.97,2024-01-06,23GRY_DTD
-2.93,1.71,-6.39,0.39,56.63,1.55,6.98,2024-01-07,23GRY_DTD
-6.15,-2.73,-9.2,0.29,58.89,5.69,8.94,2024-01-08,23GRY_DTD
-3.84,3.39,-9.73,0.44,46.87,5.82,8.35,2024-01-09,23GRY_DTD
-3.58,0.04,-5.69,0.6,42.62,5.37,8.04,2024-01-10,23GRY_DTD
-7.34,-4.48,-12.77,0.6,56.88,2.59,8.29,2024-01-11,23GRY_DTD
-7.36,-0.76,-13.23,2.66,53.27,3.95,7.84,2024-01-12,23GRY_DTD
-13.17,-6.36,-17.57,1.62,63.13,1.93,5.94,2024-01-13,23GRY_DTD
-14.42,-9.57,-17.98,2.98,84.91,2.2,5.66,2024-01-14,23GRY_DTD
-18.26,-13.59,-22.38,2.06,72.29,3.26,3.75,2024-01-15,23GRY_DTD
-9.83,-0.77,-21.49,0.36,57.05,5.32,5.19,2024-01-16,23GRY_DTD
-1.22,3.36,-4.2,1.42,62.82,3.3,2.77,2024-01-17,23GRY_DTD
-2.18,3.54,-11.34,0.77,71.95,3.4,5.21,2024-01-18,23GRY_DTD
-6.49,1.18,-12.32,0.15,77.74,1.27,5.09,2024-01-19,23GRY_DTD
-1.85,4.31,-7.17,0.03,80.45,1.09,5.61,2024-01-20,23GRY_DTD
2.61,8.44,-0.23,0.14,66.45,1.8,7.15,2024-01-21,23GRY_DTD
2.67,9.49,-0.55,0.05,64.94,1.76,8.44,2024-01-22,23GRY_DTD
2.61,8.33,-0.69,0.02,65.78,1.5,10.64,2024-01-23,23GRY_DTD
2.42,9.39,-0.98,0.13,61.22,2.04,8.51,2024-01-24,23GRY_DTD
1.96,9.0,-2.15,0.18,57.8,1.82,10.87,2024-01-25,23GRY_DTD
0.79,5.82,-2.62,0.62,63.13,2.18,8.33,2024-01-26,23GRY_DTD
0.92,8.57,-3.49,0.02,48.04,3.84,12.43,2024-01-27,23GRY_DTD
4.61,14.42,-0.21,0.0,57.15,3.71,11.5,2024-01-28,23GRY_DTD
5.64,14.42,0.57,0.0,66.05,2.81,11.91,2024-01-29,23GRY_DTD
5.66,15.45,0.08,0.0,55.98,1.88,12.53,2024-01-30,23GRY_DTD
6.14,16.2,0.31,0.0,41.19,2.98,11.8,2024-01-31,23GRY_DTD
6.99,15.03,2.07,0.0,44.92,2.19,12.63,2024-02-01,23GRY_DTD
2.65,7.38,0.05,2.56,73.22,1.67,9.1,2024-02-02,23GRY_DTD
0.25,3.08,-2.17,13.93,92.62,1.42,2.01,2024-02-03,23GRY_DTD
-1.07,6.33,-5.84,0.38,62.92,1.97,10.21,2024-02-04,23GRY_DTD
1.4,10.74,-4.65,0.3,57.03,1.68,13.71,2024-02-05,23GRY_DTD
3.6,9.11,-0.37,0.09,60.1,1.53,11.11,2024-02-06,23GRY_DTD
3.68,11.03,-1.19,0.27,52.63,3.3,5.19,2024-02-07,23GRY_DTD
1.4,6.85,-1.86,0.72,52.65,3.45,12.74,2024-02-08,23GRY_DTD
-0.07,4.38,-2.83,1.66,57.42,1.09,12.7,2024-02-09,23GRY_DTD
-3.39,0.08,-6.96,4.5,69.29,3.15,2.57,2024-02-10,23GRY_DTD
-3.39,3.89,-8.65,0.06,52.07,2.45,12.47,2024-02-11,23GRY_DTD
0.73,8.89,-4.75,0.17,52.49,3.1,14.04,2024-02-12,23GRY_DTD
1.58,9.16,-3.41,0.04,46.84,2.0,14.41,2024-02-13,23GRY_DTD
1.7,8.54,-3.19,0.49,54.29,2.46,12.41,2024-02-14,23GRY_DTD
0.49,9.86,-4.76,0.66,67.78,1.57,10.06,2024-02-15,23GRY_DTD
-4.05,2.52,-8.44,2.05,70.08,2.5,2.68,2024-02-16,23GRY_DTD
-3.72,4.3,-9.59,0.31,52.37,1.95,15.63,2024-02-17,23GRY_DTD
1.19,9.65,-4.96,0.4,42.37,2.97,11.56,2024-02-18,23GRY_DTD
3.64,12.13,-1.09,0.21,48.4,3.48,15.33,2024-02-19,23GRY_DTD
5.81,14.61,0.12,0.62,58.11,2.82,15.08,2024-02-20,23GRY_DTD
5.72,14.62,0.98,0.4,56.42,2.28,13.95,2024-02-21,23GRY_DTD
1.58,5.66,-1.59,1.61,65.21,2.27,9.22,2024-02-22,23GRY_DTD
1.13,8.75,-3.25,0.12,49.23,4.42,17.27,2024-02-23,23GRY_DTD
3.74,12.39,-2.81,0.0,41.02,5.24,16.99,2024-02-24,23GRY_DTD
6.36,13.69,1.81,0.0,35.0,5.53,17.22,2024-02-25,23GRY_DTD
7.07,13.47,2.57,0.06,43.04,5.47,17.14,2024-02-26,23GRY_DTD
-1.11,3.23,-6.79,1.49,48.51,4.37,13.48,2024-02-27,23GRY_DTD
0.05,9.97,-7.57,0.26,40.37,3.11,18.19,2024-02-28,23GRY_DTD
